Q002	0	1C9gcXH4aJVwz7dr4JNnOG	0
Q002	0	1ILIIkMp9moWcLNgPk8lZ3	1
Q002	0	1LxyVVKYZA03M2Ve19KHgt	0
Q002	0	1OzgUxJU20lX5m7oqOM0oH	0
Q002	0	212C6IYOKvgi2G9a1mAPd2	0
Q002	0	22jk17SadBBDhudCNgIsA9	0
Q002	0	2V5gqlJ7uvVqvX2y4KPhI1	0
Q002	0	2Zs4Hnep9RRw8t8rkRT0Th	0
Q002	0	2c8UiaOBa5eWB5eVIMpAna	0
Q002	0	2tiBayrPNhmn8yGRvwPHIr	0
Q002	0	3N6e3PlSnxZqTdL0ZooeUH	0
Q002	0	3wm94igNrbB7TVsblXO1FO	0
Q002	0	4nlpCOaAgkifrxNhE0E9T3	0
Q002	0	4qR2qFXGphq6VW5IJIoHI1	0
Q002	0	4y956Vqc68NtoH6Xpy91X2	0
Q002	0	5EGA97O4NOTKjjUbgjw458	0
Q002	0	5FlnzOKoJlL7R5m4nQ3o0u	0
Q002	0	5IkrZ21dURlZlvqRxdmxDX	0
Q002	0	5aH9yQIcGLtxjDBUhMRkSi	0
Q002	0	5bkQg34pw8HgHEWIHVrR9a	0
Q002	0	5svioJ5BlJIYfQFPT1eq7v	0
Q002	0	6e9fHNVdC1Gdi9osB0TOKB	0
Q002	0	6m8AgjfI28ER6odzMxmHtR	2
Q002	0	6rLTXvPlZvwhI2szDxVe6a	0
Q002	0	708z8vStwJfU0jkmUgmJlS	0
Q002	0	73WrK4aktUwktIyRyuFYN4	0
Q002	0	7c5QNVzcUlriR0uuSJWl8r	0
Q002	0	7wsNpMVQChIYGYunYVBHN8	0
Q003	0	0A8K5i1KBtY3ztMETimVCK	1
Q003	0	0E3eVkytiq8IxSbprF8XeX	0
Q003	0	0Rq7EzwIvsVqPPUNM3M4as	0
Q003	0	0t9X7I69027UILQB4WYCai	0
Q003	0	1Q2ccC142Hvgawum66DWdX	1
Q003	0	1RQvDtxYOHbPyx8DaUlzRi	1
Q003	0	1fKfmUmoo0NgIzFXxYh5XJ	0
Q003	0	1hCcK9dbABc1gj2FTpaDv7	0
Q003	0	1mSxbLW7fKABfeY4lGpg0E	2
Q003	0	1tRRWHwALkD7pAuN6Qklxs	0
Q003	0	2AW1lzHTtf1lEbAalkaGXI	0
Q003	0	2VINu2QXo0jf2XPCDlMcCk	0
Q003	0	2aCHISDYlq4nbKyi195Tac	0
Q003	0	2mGLhWWDAy7EnDz8wW3xdY	0
Q003	0	3HVbfel1UyI3CPirCfnSWe	1
Q003	0	3wV6D9WnDhCBLIsvX4kUKv	0
Q003	0	465gjLilD48XotI5uBBR0t	0
Q003	0	58XVrcXlaUHLdSCLcf6l7m	0
Q003	0	5Id2yVkkD8FzTzngwWW5bq	0
Q003	0	6nkj7xtLu1SOmuHCOdW2UM	0
Q003	0	7CuNThg1DPo5mde6vhUIKh	0
Q003	0	7bw63nCkg54KossvIc9dkh	0
Q003	0	7qxBghENGAGrX0uQnaVfvw	0
Q004	0	0S7o4sti5I5CAbbotTUzTM	1
Q004	0	0fgKBJSPpgi10j7YEQoG5V	0
Q004	0	0wmDmAILuW9e2aRttkl4aC	0
Q004	0	16FUfRUiNf4bXmYFYvH7bg	0
Q004	0	1kjRfTPXU0rkHXhYR7usye	0
Q004	0	26l5FAEVr9cfaILS0szvvt	2
Q004	0	2DRkwBcSOhTzBSyWBvh4UP	0
Q004	0	2rfycexHz5gcC6vt4NKCEA	0
Q004	0	2uITTxs2bD6mQxJih9aKNX	1
Q004	0	3AWW6LEwnoxmYyXBg2tChb	0
Q004	0	3Ob98mJElVwt9PwhuFqtIP	0
Q004	0	3fOfjuBjrUFCAw7hnsNahj	0
Q004	0	4DeR3dj7UTly8Wht0TTeia	0
Q004	0	50gPsfGHy5OnPauA9455DM	0
Q004	0	5UkPXcjOh5CdwUTCl2BK2w	0
Q004	0	5gyncqgMMNrKFeflBb0XBy	0
Q004	0	5ij37B7IEKa14RMkOGrHAV	0
Q004	0	5lEoUWZoMrBn6ttpGEHh6g	0
Q004	0	5qagKaDt7e5bVrQGWbQ7nY	0
Q004	0	6REqUiF7dn50gTxy46LIPF	0
Q004	0	6Ujs35aawDLfAD1S8Q7zbe	0
Q004	0	6W196uVRkmQFHbc1XV8DNk	0
Q004	0	6cg2TZNtoXwfnghPleWlvb	1
Q004	0	6nYfD30C0AVfUXUiJjXkET	0
Q004	0	73JPdTnb4dCuZf33K3xlG0	1
Q005	0	0EaaJIVa4ba41vIwywnDSk	0
Q005	0	1Cn42z1q8r9hGECUFHBzQo	0
Q005	0	1Mq3sx9w4o26tUt4ThimhY	0
Q005	0	1nfmWCX9oXKPbyqcer5uzN	0
Q005	0	1oTNPAVidhGOkRslfSUtO7	0
Q005	0	1seqQVkGMQJZ2tStdvXYSz	0
Q005	0	2I6Zlj8JDfuJyU5wq0xRwv	0
Q005	0	2Li8tWQBprZEjyDVQaSpTC	0
Q005	0	2PD5MtZK2es46ZmjgSunUA	0
Q005	0	2RAhCiidTOe53OIfKDAY7w	0
Q005	0	2kvjmjpnPyD3Pt7OYbBYac	0
Q005	0	2n4kHDiB1JF7JKucWKwK4v	0
Q005	0	2yeI0FRWd1sqGpHEUc5DFm	2
Q005	0	3mPx9Pm1ksYgCDFLCAmhcE	0
Q005	0	4K1oy8JNxgOMcZF5Ea1w5O	0
Q005	0	4rbP3olHQ91T0KaL0pmz7T	0
Q005	0	5H5iBVWoHacLXdumAtzTzS	0
Q005	0	5IAx5ePf9QztrT7MqdCyDT	0
Q005	0	5JwGMUcRG3i6cCYxDxngqo	0
Q005	0	5PTFo3HeZZIu7mrMHgaK0G	0
Q005	0	6G7LOwUgmE7kcMFY9hqWDV	0
Q005	0	6IWGKbVT2hgx5WnmQ0MtZW	0
Q005	0	6mLAQvr7hVVaTLsTTEHAzH	0
Q005	0	6meRPiVc7RBKznQxMqUxE2	0
Q005	0	6qpoANYflgH5MDbd5J13jr	0
Q005	0	6xOUGzMIalXyo3ZzFsvXi1	0
Q005	0	7oe0KG1ZEDkoM9gKD05HxU	0
Q006	0	00An04LOF36saBLHZpBRLH	0
Q006	0	0QIhk7cOGydoKNt1BZwRzN	0
Q006	0	0r9IFxH4QcwhYb58I7MjFa	0
Q006	0	0veKBFTHsuW69fgslTVlwt	0
Q006	0	0wEIEyXiEWXuhEGiuYoN2D	0
Q006	0	19qLXa8L4asWWbHb1ZQbSr	0
Q006	0	1CHWJDWQXMAfzIgSLqWQvR	0
Q006	0	1DsKjqfpL3EDoT6zYthVzm	0
Q006	0	1m9pGlp2f2GVMZB2rSu6Cj	0
Q006	0	25GTbrGcROnfxQH69GsD7A	0
Q006	0	2xR7kLS3UaCgrNwvb3AdUf	0
Q006	0	3l4K8pMXn8ieca06dtW7jy	0
Q006	0	4EZ3cMu8t86YpdyI3a3gQu	0
Q006	0	4LfJrqJrH6unujVngeUd82	0
Q006	0	4SJyLviu2l3JGreqdcTfYY	0
Q006	0	4a5pPdpafKS8G8aEYRs3v1	0
Q006	0	4al8droFIoRwkfpCB1GwNJ	0
Q006	0	4lQvKqzgMgwdsNnSGLkzlP	0
Q006	0	5QOPKg8YWh3bF1hWjOTDwm	0
Q006	0	5nEqDoo9cdpDwmrdsJGC6i	0
Q006	0	5yEais1zgeW1MjLrx7tsie	2
Q006	0	6hJkTyrjoHdndSHprRDnH0	0
Q006	0	6w0z1xJrJZoAwx76tuP3JW	0
Q006	0	7MyHyonsFUMRfM8BIJF6bI	0
Q006	0	7buqRDDmQjIdJdJ2lrWkCo	0
Q006	0	7iIogwst0voKDepsikNpud	0
Q007	0	0wUQsbVQdcr0zIB0sTEOfW	0
Q007	0	1wbdfPmid2Dm1nEPkwUwEn	0
Q007	0	1zZJUt065dFELXij7LP5Ai	0
Q007	0	2AkqQ7N0Imi1UTaZlOFrL1	0
Q007	0	2UDG7xlSeJ51V5PJpJGcup	0
Q007	0	2mMk8I7rDNxJHCgvM7UPns	1
Q007	0	2xfmt2BE9qZJgFpunLdv96	0
Q007	0	3FBLqXJ0Fvj4SrM8U9GuWH	0
Q007	0	3UTkKMrVfiUmbS7VodfPQR	0
Q007	0	3uvIGr9bzE2KSbWoauU2o0	0
Q007	0	3vKmAe0pbwkW3HB7qZ1uro	0
Q007	0	4QVDdKdW05TPMIxKYCV2kM	0
Q007	0	4Wwm8sCBEBuVYie9jiFvx9	0
Q007	0	4rUaZD510mrT7oBQSh1i3i	0
Q007	0	4yszz0U132HJsSkvZKGTNA	1
Q007	0	51wZeWdtnIHtnvnAlXlonu	0
Q007	0	521lqyNjLsGLLEfe5uu0Io	0
Q007	0	54F9JdVp2GI1IgTeOQC7sP	0
Q007	0	5Bfjmnx2NCCc3FAwTVV6HX	0
Q007	0	5OVXvbuXTWNegFkEVdAeFt	0
Q007	0	5mEZcywIvEBEx1gp0q9fMj	0
Q007	0	6GKvhudntpdfdRN0ByqtqE	0
Q007	0	6RSK67IoYrKfxX9bXR0mN8	0
Q007	0	6jbbpIvIJ5n2e11yPNNgKS	0
Q007	0	7ATfTQCF4OGSY91yKk42km	2
Q007	0	7q0kFgufJcYdoeG0nvW3sk	0
Q007	0	7roBdSNPAnwycHCv66dwXM	0
Q008	0	21KbWPoY3MTpI5byU6d0dl	2
Q008	0	285PPUnzsAxDy4ghC3vpQd	0
Q008	0	2BzMlJTBBW84GJi9XaqXFb	0
Q008	0	30DrIi20MfKnAbLcIfQJ4b	0
Q008	0	39W953OaTIFMNGDkH4SY4u	0
Q008	0	3FB06ULqN0WNUSQ3UaMZnF	0
Q008	0	46CgcTxpQ7Q8PChX4ILHeZ	0
Q008	0	4Q2yHhMfRmEQngee4IaZQ9	0
Q008	0	4fqPxEG8EMk79Kp6dJc3Ax	0
Q008	0	4nFHE52xp9gnkFPy9ICkGe	0
Q008	0	4xwPOyN9VgaTPehdsLiYul	0
Q008	0	4yXtr9EDjYlOgMlrVLx9cA	0
Q008	0	59EohlfMvYOO1aVm8F91ZR	1
Q008	0	5Czrq7Lu20fCjNVQEBzx8g	0
Q008	0	5XdpEEcIaC9YP0691LP53j	0
Q008	0	5fOiuwVXpSvLeJaYzIG8rz	0
Q008	0	5wrbcCXgHFSw89V7lH6zEs	0
Q008	0	69PsG4N3XyziWbc1shW9Ma	0
Q008	0	6K1R5t7GjbvbRyoN1xLYBA	0
Q008	0	6cJpYVNNuhSOPdZqMKlkbL	0
Q008	0	70maGr0lQYDj0tcpcA2ORM	0
Q008	0	76Biz5i2AMkDrn8kysLtqC	0
Q008	0	7F0JCdobSgSgMLnEKAeBMa	0
Q008	0	7JGjgJOUPjyc35carv8hoh	0
Q008	0	7M1YydD0jJ9teSC62fhfY9	0
Q008	0	7ijdmEGyZkTa1jN8AmBnJ9	0
Q008	0	7lW01eAHkH68sOoEnkjELT	0
Q008	0	7z70ErMWvhYkQUNSEZSIzc	0
Q009	0	0croxrAHihVLdCAG2OooQg	0
Q009	0	14yYhcL47qDskt4PIhH4tz	0
Q009	0	1xd17oTRJ5sFIHySHLnad9	0
Q009	0	2GCcg2IJhEZkOuU6uVxrRu	0
Q009	0	2OdrzlIu1hxjbDeWaVYAhb	0
Q009	0	2QkXuBmYljpYwgcyqbA1C2	0
Q009	0	2RgHjJ4VzGtwcF0KFFS4ci	0
Q009	0	2g9fVupIy2qbQwabYzVnUv	0
Q009	0	2sXlC1ur2qSuq7Fee3WzBw	0
Q009	0	38ywlpKe3tmlSRVQj8wyDI	0
Q009	0	3A5wYM0CpgLSSyfktLd0Os	0
Q009	0	3CTil5XNg4xeZqpgZbebfe	0
Q009	0	3mNRHpq0tnBMjMyWReWuct	0
Q009	0	4LWJNyTWXFo1sLNX4tb4dQ	0
Q009	0	4dKGMpM96VMkBeSwxx96IK	0
Q009	0	4iw76dSWUXEH8WyJiAj41c	0
Q009	0	5QLKWX0W2fcPqeuwG5pg2O	0
Q009	0	68LEUvbkkxw78MUrDWgMzk	0
Q009	0	6Cm7oP270gPW8kaeEd6Qsq	0
Q009	0	6ZdPLdj9OFQaHO25TVGTVN	0
Q009	0	6dTYfO873a7XYeATS0gyPe	0
Q009	0	6fP2IJGSEvzIFEGJDNWvf4	2
Q009	0	7F7YRvMesfE5e1BSwX1rm0	0
Q009	0	7MA8OGovmQMOrd2rnkOTq4	0
Q009	0	7m9Yjd7dma1RPkKydzIooO	0
Q009	0	7mjwBFnLBOOxeOjxn8IJDq	0
Q009	0	7mxc62bNhe6eZ7h0RJASav	0
Q009	0	7nE1e60VdkncBBxQkqGxRY	0
Q009	0	7qRVwCZQ46l0dSKz7hhqA2	0
Q009	0	7rSSnck3DsJ4ydfv8YGMAh	0
Q009	0	7xIoYG2DgfZ92SkIzHZzXm	0
Q010	0	054qRsvGvZesqaCo4wgOqu	0
Q010	0	0Qb4PQWf2GkpKKy3lU4YOC	0
Q010	0	0R6kKyjeO6fbHHsxGh9vth	0
Q010	0	0kIhdc2rN4TCBzvZ1MtVmz	0
Q010	0	0n4CDLvr9jiY77n8NXaI8z	0
Q010	0	0snN8Qal0wAozHXKqOvR8c	0
Q010	0	1YlfGwNizEKy299l1PVggn	0
Q010	0	1nvDNQ2ZupfKmCDTfdQwnm	0
Q010	0	1o1BHD6yocMQFhyfEjmy4O	0
Q010	0	1tfvAtjN6xWsqt5OYx6tra	0
Q010	0	2AKnTIqeNvuMS9YCWHRMQk	0
Q010	0	2CU2o0jyWO8xq0TiJPXZ6y	0
Q010	0	2Kz1v8LZbb1B3eMVcKvcCT	0
Q010	0	2RxShVcFoskjTSi7GlmfnY	1
Q010	0	2YnuQrAfllpWxtRjh8TZ0V	0
Q010	0	2nNxtJ8Ce702sXXbVBwvW6	0
Q010	0	2rGNq5NvocvpBIQQ8Gckti	0
Q010	0	2sC9NcBWmZX2gt3gM0ZEmo	2
Q010	0	2slm7MdO1YzipehYjgX0wd	0
Q010	0	3CSae8JgTJA314kfZbvp1U	0
Q010	0	3KGhsUSYP9C9xYAtcXdODq	0
Q010	0	3RVa7XF0m3kzUuLrpsiKXF	0
Q010	0	4TL1jHZo6CCa43qqLIAcob	0
Q010	0	68IRmXtUodEv8yYiu3Wzi9	0
Q010	0	6Bjodqpu1TWVoRFFQ5DtNa	0
Q010	0	6GGKMw9KF9sItINbIIUmCZ	1
Q010	0	6JCVqYupccBs9rIQZSjv0G	0
Q010	0	6mTdYJgRwYXvMiz4RLDYSA	0
Q010	0	7vjXPjtvm9IjoPKGVyfg10	0
Q011	0	0QkcBA3DzmzsHAspxqcvZ2	0
Q011	0	0T5oFIUY2wDXQ7yRd9epfP	0
Q011	0	0uaVr4TJNoD7x3IQ0Z1cRP	0
Q011	0	1Oi1UYve37spxTonaUOIvv	0
Q011	0	1UQhXpOKXJeNu1HNolwbZy	0
Q011	0	1V4w1r581guHl3PiXMXKtX	0
Q011	0	1a9EpRPeL0skl8DlIt9idJ	0
Q011	0	1h6fMpsVMSntTCmtmTCk4h	0
Q011	0	1iwJPQJet72W5EQbZsRJ3q	0
Q011	0	2Fcwc8r2CVyrgXC53ZP4Gw	0
Q011	0	2OhLTLXjssNmaUHLWvJltg	0
Q011	0	2WViLEKp7hWDJQbowxqzba	0
Q011	0	2c0x0hg7DlzlPk6XLXhNgH	0
Q011	0	2fouwOFRsS5LmrCJVLe40X	0
Q011	0	2kiIYpBxtvAYtEmmBNskhM	0
Q011	0	2oiuRsVJjo0dYlhmScMrq5	0
Q011	0	32om6EOATJqbfWxCNMSrVj	0
Q011	0	3NQ9kBo6RYwjr867eDOENU	0
Q011	0	3QKnqQWcJelkdBi8k7WbVC	0
Q011	0	3VDsI7iTYPUs4Yj1i3xLZh	0
Q011	0	3WYEZgK2Ux2Qvm3HK96cDG	0
Q011	0	3XkzApmBofoR6p9eE4I6pI	0
Q011	0	3tHfEsbQsvAdGQ2CUFeEx0	0
Q011	0	3vmRdEFouRpEn2NTkGX7I1	0
Q011	0	4OGftPSgYyOPvge6FDFEpQ	0
Q011	0	4oDTYI0AbGE9PsFochxAnH	0
Q011	0	5niYBuEDe07PWTkAWC1HnZ	0
Q011	0	5wV5dO1GOI4srs4Um5cJXo	2
Q011	0	6EoRQrPBbmb3kkLviBfMfy	0
Q011	0	6QWAEJf3F8sX0P8jVMpFsr	0
Q011	0	6qD3QC52dZuDbTFIZNcgT9	0
Q011	0	6w0z1xJrJZoAwx76tuP3JW	0
Q011	0	78cr0qeJPJbyBUFlbm8OsW	0
Q011	0	7G8wK7gpslFGfxiMOZYo3w	0
Q011	0	7qf701WulCuPiFKxNGFMW4	1
Q012	0	0gYM73o8NGUW1FV9GUsXIq	0
Q012	0	1D66ipwf1qjmsbb0C9e2VF	0
Q012	0	1OxoKU6Idc16ZdDmS5x30i	0
Q012	0	1RxAzmAuN6KldKrMeVKkf2	0
Q012	0	1pbIvPIGVgzDvjHU02WYQz	0
Q012	0	1wbdfPmid2Dm1nEPkwUwEn	0
Q012	0	27653ZiyisDWx0K25dH2Sa	0
Q012	0	2OBD0zVk2mquJuWzggAuyt	0
Q012	0	2QcEm9MaQ0JT6Lzd27Upv5	0
Q012	0	2RRAO7Xmq7BI8B82T0oQMj	0
Q012	0	3FBLqXJ0Fvj4SrM8U9GuWH	0
Q012	0	3UTkKMrVfiUmbS7VodfPQR	0
Q012	0	3gLoJCDfq2kipxsbnXPquA	0
Q012	0	4QVDdKdW05TPMIxKYCV2kM	0
Q012	0	4RzFPIpnYo7vf0kQI8Gdg1	2
Q012	0	4jbgSB5zOR3Vkn0V5SauFO	0
Q012	0	53hUUY6ebfxKW5RLsS7Bd0	0
Q012	0	5FH26NecXbd0RnUf0tMEQA	0
Q012	0	5WsRFQT2BQsGqJXBOKbAf9	0
Q012	0	5mEZcywIvEBEx1gp0q9fMj	0
Q012	0	62aQFew50XwCtywnokN858	0
Q012	0	6GKvhudntpdfdRN0ByqtqE	0
Q012	0	6RSK67IoYrKfxX9bXR0mN8	0
Q012	0	6r82mJugUyDe1fI8waZDtZ	0
Q012	0	7IVDiYMJj8Jksg42qzXKiB	0
Q012	0	7N0Py2msno86enR6JPNlpV	0
Q012	0	7q0kFgufJcYdoeG0nvW3sk	0
Q012	0	7roBdSNPAnwycHCv66dwXM	0
Q013	0	06QvDtiV8xsvPjpmlv9jpR	1
Q013	0	0GYETuY9RhlIKdFiYtbFxX	0
Q013	0	0QYrRdId8jIr03EsZbtOox	0
Q013	0	0TJOp2n5mKYDGoaySmi5QT	0
Q013	0	0Uwp58XxP4JiaXDR0FhZzu	0
Q013	0	13JOBGfXB8KZGqVbho2bjJ	0
Q013	0	1BtpSRFBPXnuz3XhrcuGIy	0
Q013	0	24Q6VbdUcarEUAlJtqeMuV	0
Q013	0	2Qgo5mqa6iKOi3Q2DYzKS1	0
Q013	0	2UeJXZ4W2gQw94Jcm2BlQ9	2
Q013	0	2XlFBuim68cXb9Xp7LmERL	0
Q013	0	2p4HrFBysRGIm1LwZq0leJ	0
Q013	0	37WIRuJlcBh1y95uS7wXQp	0
Q013	0	3VIir5kqTFoEcncdmlmnc6	0
Q013	0	407XSWc8UYwjp9BfGyMIcZ	0
Q013	0	43FIgntuM8kuq1im3sIDvt	0
Q013	0	4gFiMeIv6jYYYvsFT06j2u	0
Q013	0	4oIu0drFGyIZTQAFL73lLM	0
Q013	0	4yXujiRu5pBHtanqTFVPKG	0
Q013	0	52SZqPgS9L8uUNZeGSsU7o	0
Q013	0	5RBW30fFFVav2n0IqFj0fY	0
Q013	0	5SihYD72c3ALdJ6Vpo9MX8	0
Q013	0	64R6X0CQM5Nbbc7NtzQdfw	0
Q013	0	6ChLcBlcRDrV9TReEGivED	0
Q013	0	6Q4foUefrAyCt8VxJFML56	0
Q013	0	6sVNmXon0kGK5aBH3ip5Dz	0
Q014	0	07rQ8lzvuSQCb7mShL9zLB	0
Q014	0	0vmQzhON4VUUryyZ6eMiqa	0
Q014	0	1lCwNTcAWUyeA210RpLCzd	0
Q014	0	1rUdWvPgI1qo6EhQlUEymM	0
Q014	0	2MitriRScA3ZKpVd1lXAbm	0
Q014	0	2SALaYohHQpHb0c2p0mNzJ	0
Q014	0	2w9IefuPj1MPI3VHp0bBwz	0
Q014	0	3bd1xo5hOXsjyQZaOZsTzd	0
Q014	0	3dYjFvyv4rrjq4o83qyE9e	0
Q014	0	4B5EmX29g6dBK4qnEcX2ET	0
Q014	0	4a5GPCo8oX4vvaRkciKlih	2
Q014	0	4ij4kSH4hf3qvg1JfT4xKT	0
Q014	0	5EMdMjFDucmNsD80Y0mjEI	0
Q014	0	5JWZoYOaOxAJWpVtpYvZSH	0
Q014	0	5P72Aj6wVhjPTuonFHzh4e	0
Q014	0	5crrbCdEGQfxRR7no2ENCh	0
Q014	0	5haTRH0Ph26PTZF2v8UYbO	0
Q014	0	5m8SPVnZM2s77X7xatAb77	0
Q014	0	5u9pWMnzlfOKiHHiPPBaD9	0
Q014	0	67gLKHTj5FsGwbUCcGQZFm	1
Q014	0	6C1zL1nBK9fVF40mD9fvNd	0
Q014	0	6GeKQIC7jokgXjh5E7gCAA	0
Q014	0	70RieMWxkBjrOqDMWPmFbp	0
Q014	0	7oI40EwoWgUTpE28SCStdS	0
Q014	0	7uzD9wINAq2IHwYQ3yd6wt	0
Q015	0	05TOSbi92TkQn2rdGe7obT	0
Q015	0	0VHkTxEsIg0Jsa71est8gk	0
Q015	0	0X7C215Zu56Tfh3QpI90Tx	0
Q015	0	0dZXp7d6kc2aX2RkUE68wc	0
Q015	0	1UOy6WRFEGOrqyoELhUWU7	0
Q015	0	2YgeBn80B7K2RGgeVdsJbX	0
Q015	0	2wvusyy4XF3Y8aAkThOf5l	0
Q015	0	3AVTTnrOzQHa50CZDsMEdQ	0
Q015	0	3GNET4oOksljleobvXJvzN	0
Q015	0	3GZyhpfVcfCkQ3pIimAij8	0
Q015	0	3p94RH63q09lcMmhyT2VSl	0
Q015	0	3s0Kt2FoIrGshGMhdexOsX	0
Q015	0	3vddabBsXcvoerPkIlDHDF	1
Q015	0	4BTZPmu3H7JZ5myyIN1ghn	0
Q015	0	4Ha6W6v9DSTecYYtovtvg7	0
Q015	0	4UtEoJIvbN0k2kA8DqvLv3	0
Q015	0	4nOwVQXqBtR9jx9yfGZlTY	0
Q015	0	5H6ZXUmBFYPsIOxrjJL42h	0
Q015	0	5KSwgSw4PmmJWJC513qGOE	0
Q015	0	5pcicbO7gq4g3PCuRdYfkP	0
Q015	0	66073TiPtbCattnpSkyuKq	0
Q015	0	6FOPZi8FQJy967UU57tEJ0	0
Q015	0	6IVAwXIk6swes99Ze9dejM	0
Q015	0	6NNLRAS9xEo0FahcbQFkCX	0
Q015	0	6ffRgIrBnd38f89s0f7jZk	0
Q015	0	6ihu7vmZI0vqUE2H1vDcFW	0
Q015	0	6irpo7wsWj9cfvalF1kHcZ	0
Q015	0	70E9Lkot8OBYwqAk33ZZzi	0
Q015	0	726jL4DA03vptKr05so4Zu	2
Q015	0	74DLpqdhv88VKbk2x6jUZl	0
Q015	0	7o5VPajBu55TxEjCQs05uw	0
Q016	0	03Y4IGnmPxMDonh9IPHesA	0
Q016	0	0XyLVckYFmMpDjwqnMYrJn	0
Q016	0	0ZPquQV2aKmDfwPjvMdvRp	1
Q016	0	0aASUtDb1N96NJDwmWj5Gf	2
Q016	0	0gSscjszQIv1eiJecgzIW9	0
Q016	0	0r1xadCuElAPZjxG39N3FZ	0
Q016	0	0tbdTDnkRHOP2A8k3e1iOY	0
Q016	0	14IzkK3IZfcIMWnriKclKo	1
Q016	0	15CoBMXezZjfJuFpvuhYK3	0
Q016	0	1BMkurQozHjdS39qHMWAyF	0
Q016	0	1FLams3rgLwEzc2gW7Yciq	1
Q016	0	1LEbJyI1OILjEyM3awU5Zy	0
Q016	0	1iw7haPRnVDq1z3ghNHPed	0
Q016	0	1vjdt7jUxQohj0ds0r8qKM	0
Q016	0	2kkb4OYXBSBFLkNLwWhDRI	0
Q016	0	2wI3mXvnYhGeUyXHlLVQFF	0
Q016	0	2xbXGBWnBUB8UwaO7WCfUz	0
Q016	0	2z6ILnaMpkyZFsXY9x3A74	0
Q016	0	31cdEvT3JDsTu7lyzqxcZi	0
Q016	0	32DjVpUCtmxQ613NkVOzlL	0
Q016	0	37ANjQEK2apeBsU7aJF2Mm	0
Q016	0	3DeJRsFwGGsX0TC6k4aEWm	1
Q016	0	3LaXLx2jdmANGRdJpv3KAp	0
Q016	0	3OGCwZYxjNuwiQF2596Rfe	1
Q016	0	42yUlhx59y7G7EmMx5hKc0	1
Q016	0	450D51F9j97GfKw7Jms1fg	1
Q016	0	4BjDi8z6j6EQxJW07ZIxaE	0
Q016	0	4PCyzOTAB7zfJaxaS1uLSY	1
Q016	0	50PcUH5YjVBtD0BUJ1UUaX	0
Q016	0	525iKRpCJuNRyA5OTUNzla	0
Q016	0	59pdmjhh6hYpKtuwTZdaJj	0
Q016	0	5VGiW8DAeihJBsaRrBqf8C	1
Q016	0	65YQv0Ulsp2ZnL0Uv4l6Nu	0
Q016	0	6QqR2QsrqD5GmRfD2fdANx	0
Q016	0	6Zv4HVHfadVo3JQSSbwY7r	1
Q016	0	6kJmZqhB2Pf2442GOCAohB	1
Q016	0	6r1GqMZ4SH1GIMF7A6KLgt	0
Q016	0	6wP019AnQNzDWn6eGQ3XMe	0
Q016	0	6yr6a0Zu93bBe4XvF5XDqZ	1
Q016	0	7FBCJ3hhQhEINHtKtxTmKh	0
Q016	0	7LHGwdC5OJpb4v8nO0ie73	0
